1;1;Decebal are primele confruntari militare cu imparatul:;a) Diocletian;b) Constantin cel Mare;c) Domitian;d) Justinian;c) Domitian
5;1;Eveniment contemporan de mare importanta, care lipseste de valoare politica argumentul intaietatii istorice in disputa asupra etnogenezei romanesti:;a) aderarea Ungariei, Romaniei si Bulgariei la U.E.;b) destramarea Uniunii Sovietice;c) caderea regimurilor comuniste;d) recrudescenta nationalismului in Europa de Est;a) aderarea Ungariei, Romaniei si Bulgariei la U.E.
5;2;Burebista realizeaza cea dintai unificare politica a geto-dacilor in ultimul secol al erei precrestine. el reuneste sub autoritatea sa teritoriile dintre Muntii Haemus, Carpatii Padurosi, Dunarea Mijlocie, gurile Bugului si litoralul vestic al Pontului Euxin.;NULL;NULL;NULL;NULL;A
5;2;Procesul de romanizare lingvistica si culturala din secolele II-III d.Hr., cand o mare parte a Romaniei actuale era inclusa in Imperiul Roman, a avut o intensitate deosebita. limba latina a patruns rapid in zonele urbane, dar si la sate, in viata comunitatilor agricole care ocupau cea mai mare parte a teritoriului.;NULL;NULL;NULL;NULL;A
5;2;Anterior lui Ioan Kynnamos, existenta unei populatii de origine romanica la nordul Dunarii este confirmata si de Cronica notarului anonim al regelui Ungariei Bela al III-lea. romanitatea romanilor a fost recunoscuta si de cronicarul ungur Simon de Keza.;NULL;NULL;NULL;NULL;D
5;2;Citand izvoare latine tarzii, Robert Roesler a sustinut ca dacii ar fi fost exterminati in razboaiele cu romanii. in limba romana, majoritatea denumirilor raurilor importante apartin stratului traco-dacic.;NULL;NULL;NULL;NULL;C
5;2;Latinitatea limbii vorbite de autohtonii din spatiul carpato-danubiano-pontic a fost recunoscuta de timpuriu de popoarele vecine. neamurile germanice i-au numit w(a)lach, termen de la care deriva etnonimele vlah, olah, blach, valah etc.;NULL;NULL;NULL;NULL;A
5;2;Istoricii si lingvistii romani din secolul al XIX-lea au adunat un mare numar de dovezi referitoare la continuitatea populatiei romanizate pe teritoriul fostelor provincii Dacia si Moesia. la nivelul reprezentarilor id1entitare comune, un rol important in intarirea constiintei romanitatii poporului roman l-a avut inlocuirea alfabetului chirilic cu cel latin.;NULL;NULL;NULL;NULL;B
5;2;Dupa abandonarea Daciei de catre Aurelian, romanitatea nord-dunareana a pastrat o legatura permanenta, atat economica cat si spirituala, cu romanitatea sud-dunareana. in secolul IV, crestinismul a patruns masiv la nord de Dunare, avand un rol important in pastrarea romanitatii si desavarsirea etnogenezei romanesti.;NULL;NULL;NULL;NULL;A
5;2;La data retragerii aureliene romanitatea triumfase, constituindu-se in premisa esentiala a etnogenezei romanesti. romanicii nord-dunareni, dupa retragerea aureliana, pastreaza legaturile comerciale dar si pe cele spirituale cu romanicii sud-dunareni.;NULL;NULL;NULL;NULL;B
5;2;In primul secol al erei crestine se consuma episodul disparitiei regatului dac independent. in urmatoarele doua secole, Dacia este organizata ca provincie imperiala romana.;NULL;NULL;NULL;NULL;D
5;2;Transformarea Romaniei intr-un stat-satelit al Uniunii Sovietice a influentat dramatic intregul context istoriografic. teoriile staliniste, denuntand caracterul „imperialist” al stapanirii sclavagiste romane, absolutizau traditia traco-getica si rolul elementului autohton in etnogeneza romaneasca.;NULL;NULL;NULL;NULL;C
5;3;A. La Brateiu, in judetul Sibiu, este atestata o comunitate de origine romanica. B. Reinstaurarea temporara a administratiei imperiale la nord de Dunare de catre Justinian. C. Formarea adstratului slav al limbii romane.;a) ACB;b) BAC;c) BCA;d) ABC;b) BAC
5;3;A. Umanistii italieni introduc ideea romanitatii romanilor in circuitul stiintific european. B. Stolnicul Constantin Cantacuzino scrie istoria Tarii Romanesti. C. Nicolaus Olahus sustine primul unitatea de neam, limba, obiceiuri si religie a romanilor.;a) ACB;b) CBA;c) ABC;d) BAC;a) ACB
5;3;A. Patrunderea primelor elemente de civilizatie romana in spatiul locuit de daco-geti. B. Prima unificare politica a geto-dacilor. C. Civilizatia geto-daca este influentata de celti.;a) ACB;b) BAC;c) CBA;d) CAB;d) CAB
5;3;A. Armata si administratia romana realizeaza opera de romanizare oficiala a Daciei.	B. Desavarsirea romanizarii teritoriilor din stanga Dunarii. C. Imparatul Traian transforma o parte a Daciei in provincie romana.;a) ACB;b) ABC;c) CAB;d) CBA;c) CAB
5;3;A. Incheierea pactului dualiste austro-ungar. B. Sulzer lanseaza "teoria imigrationista". C. La Viena, Robert Roesler publica lucrarea Studii romanesti.;a) ACB;b) BAC;c) ABC;d) BCA;b) BAC
5;3;A. In Imperiul Roman sunt interzise cultele pagane. B. Diocletian organizeaza provincia Scythia Minor in Dobrogea. C. Pentru a evita persecutiile imperiale, crestinii apeleaza la simboluri din mitologia greco-romana.;a) CBA;b) ABC;c) CAB;d) BCA;a) CBA
5;3;A. Se incheie asimilarea slavilor de catre autohtonii nord-dunareni. B. Caderea limesului danubian permite stabilirea masiva a slavilor la sud de Dunare. C. Primele contacte ale romanicilor nord-dunareni cu slavii.;a) ABC;b) BAC;c) CBA;d) BCA;c) CBA
5;3;A. In provincia Dacia se produce fenomenul cunoscut sub numele de interpretatio romana. B. In provincia Dacia sunt adusi colonisti din toata lumea romana. C. Monumentele funerare cu insemne paleocrestine de la Potaissa, Apulum, Micia si Caseiu.;a) CAB;b) BAC;c) ABC;d) BCA;b) BAC
5;3;A. In stanga Dunarii sunt ridicate primele basilici crestine. B. Justinian restabileste temporar autoritatea imperiala romana la nord de Dunare. C. Stela funerara de la Caseiu atesta existenta unei comunitati crestine in stanga Dunarii.;a) ABC;b) CAB;c) BAC;d) CBA;b) CAB
5;3;A. Abandonarea Daciei de catre autoritatile romane. B. Crestinarea masiva a daco-romanilor. C. Incepe ultima etapa a romanizarii in stanga Dunarii.;a) ACB;b) ABC;c) BAC;d) CAB;a) ACB
6;1;Prin conceptul de romanitatea romanilor se intelege:;a) procesul de romanizare;b) descendenta romana;c) generalizarea romanizarii;d) un proces etno-lingvistic;b) descendenta romana
6;1;Ansamblu de idei care explica desfasurarea unor evenimente si procese istorice:;a) teorie imigrationista;b) traditie istorica;c) teoria descalecatului;d) teorie istoriografica;d) teorie istoriografica
6;1;Lucrare din secolul al VII-lea care contine referinte la elementul romanic distinct existent la nord de Dunare:;a) Cronica lui Nestor;b) Cronica lui Anonymus;c) Tratatul militar Strategikon;d) Cronica lui Simon de Keza;c) Tratatul militar Strategikon
6;1;Sintagma „de la Ram ne tragem” este exprimata in lucrarea:;a) Hungaria;b) De neamul moldovenilor;c) Letopisetul Tarii Moldovei;d) Istoria Tarii Romanesti;c) Letopisetul Tarii Moldovei
6;1;Scoala Ardeleana este creatoarea teoriei:;a) puriste;b) imigrationiste;c) migrationiste;d) autohtoniste;a) puriste
6;1;Teoria lui Roesler are un caracter:;a) stiintific;b) politic;c) cultural;d) economic;b) politic
6;1;In perioada secolelor IX-XI, forma specifica de viata romaneasca a fost:;a) obstea teritoriala;b) tribul;c) ginta;d) jupanatul;a) obstea teritoriala
6;1;Izvor istoric scris care mentioneaza "Tara Balak":;a) Cronica lui Nestor;b) Geografia armeana a lui Chorenati;c) Cronica lui Ioan de Tarnave;d) Cronica lui Anonymus;b) Geografia armeana a lui Chorenati
6;1;Autonomiile rurale au fost denumite romanii populare sau democratii satesti de catre:;a) Nicolae Iorga;b) A.D. Xenopol;c) Gheorghe Bratianu;d) Dimitrie Onciul;a) Nicolae Iorga
6;1;Primul istoric roman care ia pozitie impotriva teoriei roesleriene:;a) Vasile Parvan;b) Gheorghe Bratianu;c) Nicolae Iorga;d) Bogdan P. Hasdeu;d) Bogdan P. Hasdeu
6;2;Primii cronicari care au afirmat originea latina a romanilor au fost de origine bizantina, slava si maghiara. dintre carturarii romani, Nicolaus Olahus este primul care sustine autohtonia si latinitatea romanilor.;NULL;NULL;NULL;NULL;B
6;2;Teoria purista neaga rolul dacilor in etnogeneza. in formularea lui Roesler, teoria imigrationista neaga continuitatea latinitatii nord-dunarene dupa retragerea aureliana.;NULL;NULL;NULL;NULL;B
6;2;In a doua jumatate a secolului al XIV-lea este initiata expansiunea otomana in Balcani. umanistii italieni ai Renasterii s-au interesat de istoria romanilor, afirmand latinitatea originii acestora.;NULL;NULL;NULL;NULL;A
6;2;Intr-o lucrare publicata in 1593, umanistul maghiar Istvan Szamaskosy sustinea ca romanii sunt urmasii colonistilor romani. in secolul al XVIII-lea, chestiunea etnogenezei romanesti se transforma intr-o problema politica.;NULL;NULL;NULL;NULL;B
6;2;In 1871, Robert Roesler publica lucrarea Studii romanesti, in care sustinea ca poporul si limba romana s-ar fi format la sud de Dunare. in lucrarea sa Teoria lui Roesler, publicata in 1884, A.D. Xenopol infirma argumentele istoricului german, afirmand continuitatea daco-romana la nord de Dunare.;NULL;NULL;NULL;NULL;A
6;2;Supplex Libellus Valachorum a fost opera iluminismului Scolii Ardelene. acest document avea la baza un program fixat inca din prima jumatate a secolului al XVII-lea.;NULL;NULL;NULL;NULL;C
6;2;Catre finele secolului al XVIII-lea, miscarea pentru emancipare nationala in Transilvania se intensifica. in 1791 este adoptat Supplex Libellus Valachorum, programul politic modern al romanilor ardeleni.;NULL;NULL;NULL;NULL;A
6;2;In manualul de istorie publicat in 1947 Mihai Roller neaga romanitatea romanilor, accentuand caracterul slav al poporului roman. dupa 1945 incepe procesul de stalinizare a Romaniei, tara noastra intrand in sfera de influenta sovietica.;NULL;NULL;NULL;NULL;A
6;2;In lucrarea O enigma si un miracol istoric, poporul roman, istoricul Gheorghe Bratianu intemeiaza pe fapte istorice teoria continuitatii romanesti in spatiul carpato-danubiano-pontic. printre autorii straini care au sustinut teza continuitatii daco-romane se numara Huszti Andras si I.C. Eder.;NULL;NULL;NULL;NULL;C
6;2;Ideea originii romane a romanilor este afirmata in izvoarele externe incepand cu a doua jumatate a secolului al XIV-lea. interesul savantilor straini pentru istoria romanilor se explica, in primul rand, prin rolul jucat de romani in cruciadele tarzii.;NULL;NULL;NULL;NULL;D
6;3;A. Imparatul bizantin Constantin al VII-lea Porfirogenetul utilizeaza termenul de romani pentru autohtonii nord-dunareni. B. Geografia armeana a lui Moise Chorenati aminteste „tara Balak – Valahia”. C. Notarul Anonymus afirma ca, la sosirea lor in Pannonia, ungurii i-au gasit pe „blachi, adica pastorii romanilor”.;a) BAC;b) ACB;c) ABC;d) CBA;a) BAC
6;3;A. La Brateiu, Poian si Alba Iulia sunt atestate obiecte apartinand autohtonilor romanici nord-dunareni. B. Simon de Keza nota ca „vlahii, care au fost pastorii si agricultorii romanilor” au ramas de bunavoie in Pannonia. C. In Sfaturile si povestirile lui Kekaumenos sunt mentionati vlahii care traiau in apropierea Dunarii si pe Sava (Saos).;a) ACB;b) ABC;c) BAC;d) CAB;a) ACB
6;3;A. Cronica turca Ogüzname scrie despre o tara a valahilor (Ulak-ili). B. In tratatul Podoaba istoriilor, geograful persan Gardizi ii aseaza pe romani intre Dunare si un „munte mare”. C. In tratatul militar Strategikon,  Mauricius ofera prima mentiune documentara despre identitatea etnica a romanilor.;a) ACB;b) BCA;c) CAB;d) CBA;c) CAB
6;3;A. Poggio Bracciolini este unul dintre primii umanisti italieni care afirma originea romana a romanilor. B. Francesco della Valle isi bazeaza afirmatiile despre romanitatea romanilor pe cunoasterea directa a acestora. C. Filippo Buonaccorsi, consilier la curtea iagellona, afirma „descendenta roma¬nilor din colonisti romani”.;a) ABC;b) ACB;c) CBA;d) BCA;b) ACB
6;3;A. Odata cu lupta antiotomana a Tarilor Romane, creste interesul umanistilor europeni fata de originea si istoria romanilor. B. Antonio Bonfini isi exprima admiratia pentru modul cum a supravietuit „vechea limba a Romei printre romani”. C. Anton Verancsics, primat al Ungariei, confirma in opera sa existenta unei constiinte a descendentei  latine a romanilor.;a) ABC;b) BCA;c) ACB;d) BAC;a) ABC
6;3;A. Invatatul sas Michael Lebrecht afirma ca romanii, ca urmasi ai romanilor, sunt „cei mai vechi locuitori ai acestei regiuni”. B. In Hronicul vechimei a romano-moldo-vlahilor, Dimitrie Cantemir afirma ideea latinitatii romanilor. C. Apogeul culturii medievale romanesti scrise (aparitia primelor cronici in limba romana).;a) ABC;b) CBA;c) ACB;d) BCA;b) CBA
6;3;A. Netemeinicia afirmatiilor lui Sulzer este demonstrata de Gheorghe Sincai, in Hronica romanilor si a mai multor neamuri. B. Nicolaus Olahus este primul care sustine unitatea de neam, limba, obiceiuri si religie a romanilor. C. Istoricii si lingvistii romani demonstreaza subrezenia argumentelor imigrationiste.;a) ABC;b) CAB;c) BAC;d) BCA;c) BAC
6;3;A. Este redactat Supplex Libellus Valachorum. B. Unirea cu Roma a unei parti a clerului si a romanilor ortodocsi din Transilvania. C. Apare lucrarea lui Franz Joseph Sulzer, Istoria dacilor transalpini.;a) ACB;b) ABC;c) CAB;d) BCA;d) BCA
6;3;A. Spatiul danubiano-pontic este integrat in Imperiul Roman. B. Burebista realizeaza prima unificare a triburilor geto-dace. C. Au loc marile migratii.;a) CBA;b) BCA;c) CAB;d) BAC;d) BAC
6;3;A. Filippo Buonaccorsi afla despre "descendenta roma¬nilor din colonisti romani". B. Francesco della Valle isi baza afirmatiile despre romanitatea romanilor pe cunoasterea directa a acestora. C. In corespondenta dintre Ionita cel Frumos si Papa Inocentiu al III-lea este afirmata ideea romanitatii romanilor.;a) ACB;b) CAB;c) BCA;d) CBA;b) CAB
7;1;Istoric maghiar care afirma ca nici o natiune "...nu are o limba atat de apropiata de aceea veche romana ca natiunea valahilor":;a) Benko Iozsef;b) Huszti Andras;c) Simon de Keza;d) Szamaskosy Istvan;b) Huszti Andras
7;1;Cronicar potrivit caruia ungurii ar fi gasit in Pannonia slavi, bulgari si "...blachi, adica pastorii romanilor...":;a) loan Kynnamos;b) Constantin VII Porfirogenetul;c) Anonymus;d) Jan Laski;c) Anonymus
7;1;Continuitatea dacilor dupa 106 d.Hr., precum si unitatea si continuitatea ulterioara a romanilor, este sublini¬ata in lucrarea sa de catre:;a) Stolnicul Cantacuzino;b)Grigore Ureche;c) Nicolaus Olahus;d) Miron Costin;a) Stolnicul Cantacuzino
7;1;Primul cronicar care inscrie pe harta sa numele de "Dacia" pentru intreg teritoriul locuit de romani:;a) Episcopul Jan Laski;b) Grigore Ureche;c) Stolnicul C. Cantacuzino;d) Johannes Honterus;d) Johannes Honterus
7;1;Prima teorie care sfideaza parerea unanima din cultura si stiinta istorica europeana din sec. XVIII in privinta „vechimii, originii si continuitatii romanilor” ii apartinea lui:;a) Benko Iozsef;b) Franz J. Sulzer;c) J. Troster;d) Huszti Andras;b) Franz J. Sulzer
7;1;Afirma in lucrarea sa ca, de la daco-romani, migratorii au deprins "...placerile lumii civilizate...":;a) A. D. Xenopol;b) E. Gibbon;c) Paul J. Schafarik;d) J. Troster;b) E. Gibbon
7;1;Istoric roman care abordeaza argumentele contestatare invocate de R. Roesler doar prin apelul la autori creditati stiintific:;a) A.D. Xenopol;b) Vasile Parvan;c) C. C. Giurescu;d) N. lorga;a) A.D. Xenopol
7;1;Teoria "imigrationista" a fost reluata si completata prin noi pseudo-argumente etno-demografice si lingvistice de catre:;a) I. C. Eder;b) I. C. Engel;c) Bolla Marton;d) Robert Roesler;d) Robert Roesler
7;1;Stiinta romaneasca a adus argumente si dovezi inconstatabile privind latinitatea si continuitatea romanilor incepand cu:;a) A. D. Xenopol;b) V. Parvan;c) B.P. Hasdeu;d) N. lorga;c) B.P. Hasdeu
7;1;Ungurii intra in contact cu „vlahii”:;a) la trecerea Carpatilor Padurosi;b) in stepele nord-pontice;c) in Pannonia;d) in Transilvania;a) la trecerea Carpatilor Padurosi
7;2;In Gesta Hunnorum et Hungarorum, cronicarul Simon de Keza afirma ca aristocratia urbana din Pannonia s-a refugiat in Italia, de frica regelui Attila. agricultorii si pastorii valahi, insa, au preferat vecinatatea hunilor stapanirii imperiale.;NULL;NULL;NULL;NULL;B
7;2;"Supplex Libellus Valachorum" solicita imparatului Iosif II reintegrarea romanilor in randul nationalitatilor privilegiate din Transilvania. documentul aducea ca argumente vechimea, continuitatea, originea si numarul romanilor in provincie.;NULL;NULL;NULL;NULL;D
7;2;"Teoria" lui F. J. Sulzer a politizat problema continuitatii istorice din Transilvania. ea servea interesele Imperiului Habsburgic in provincie, bazate pe colaborarea cu minoritatile privilegiate locale.;NULL;NULL;NULL;NULL;A
7;2;Substratul traco-dac al limbii romane cuprinde un numar restrans de cuvinte. limba latina, patrunsa rapid in noile orase ale Daciei Romane, s-a raspandit treptat si in zonele rurale.;NULL;NULL;NULL;NULL;A
7;2;Dupa "retragerea aureliana", idiomul latin folosit in Dacia a evoluat separat de provinciile latinofone din sudul Dunarii. el va inlocui definitiv vechea limba a localnicilor.;NULL;NULL;NULL;NULL;D
7;2;La daco-romani, crestinismul a avut o factura populara de orientare arianista. el a fost un factor esential in procesul de romanizare.;NULL;NULL;NULL;NULL;D
7;2;Miscarea de emancipare a romanilor ardeleni afecta interesele austriece si revendicarile nationale maghiare in provincie. in sec. XVIII, voievodatul Transilvaniei ocupa un loc major in imaginarul politic si istoric al maghiarilor.;NULL;NULL;NULL;NULL;C
7;2;Noua "Biserica Greco-Catolica" afecta ordinea traditionala favorabila natiunilor privilegiate. acceptarea originii romane intra in contradictie cu conditia de natiune tolerata a romanilor.;NULL;NULL;NULL;NULL;B
7;2;R. Roesler sustinea ca Transilvania pustiita de "marea ciuma" a fost colonizata cu pastori valahi din sud. prin "teoria" sa , el a oferit o solida justificare politica dominatiei maghiare asupra Transilvaniei.;NULL;NULL;NULL;NULL;C
7;2;In prezent, romanitatea romanilor poate fi recunoscuta ca o realitate istorica certa de toti vecinii nostri. noua configuratie a Europei a anulat valoarea politica a argumentului intaietatii istorice.;NULL;NULL;NULL;NULL;A
7;3;A. Simon de Keza scrie „Gesta Hunnorum et Hungarorum". B. Tarile Romane incep lupta antiotomana. C. Ungurii se stabilesc in Pannonia.;a) CAB;b) CBA;c) ACB;d) ABC;a) CAB
7;3;A. Poggio Bracciolini afirma „originea romana" a poporului roman. B. Ofensiva otomana ajunge la Dunarea de Jos. C. Jan Laski vorbeste la „Conciliul de la Lateran".;a) BAC;b) ABC;c) BCA;d) ACB;a) BAC
7;3;A. Filippo Buonaccorsi calatoreste prin Moldova. B. Miron Costin scrie "De neamul moldovenilor". C. Stolnicul Cantacuzino scrie "Istoria Tarii Romanesti".;a) BCA;b) BAC;c) ACB;d) ABC;d) ABC
7;3;A. Scoala Ardeleana trimite la Viena "Supplex Libellus Valachorum". B. Se desfasoara rascoala condusa de Horea. C. F.J. Sulzer lanseaza "teoria imigrationista".;a) BCA;b) CBA;c) BAC;d) CAB;b) CBA
7;3;A. Istoricul englez E. Gibbon sustine "continuitatea daco-romanilor". B. Benko Iozsef scrie "Transilvania sive magnus...". C. Istoricul Huszti Andras sublinia apropierea limbii romane de limba latina.;a) BCA;b) CBA;c) BAC;d) ACB;c) BAC
7;3;A. Se desfasoara "rascoala", condusa de Horea. B. Se incheie "domnia" imparatului austriac Iosif al II-lea. C. Franz J. Sulzer lanseaza „teoria imigrationista”.;a) BCA;b) CBA;c) CAB;d) BAC;c) CAB
7;3;A. Psaltirea diaconului Coresi. B. Anton Verancsics confirma existenta unei constiinte a descendentei  latine a romanilor. C. L. Toppeltinus si J. Troster isi afirma convingerea ca „romanii de azi ... sunt cei mai vechi locuitori ai acestei tari”.;a) ABC;b) BAC;c) CAB;d) ACB;b) BAC
7;3;A. Inceputul procesului de romanizare propriu-zisa in dreapta Dunarii de Jos. B. Intrarea unei parti a Daciei in componenta statului Roman. C. Inceputul fazei preliminare de romanizare a spatiului daco-moesian.;a) ACB;b) CAB;c) ABC;d) CBA;b) CAB
7;3;A. Razboaiele dacice initiate de Traian. B. Spatiul istro-pontic este integrat Imperiului Roman. C. Inceputul fazei preliminare (initiale) a romanizarii spatiului daco-¬moesian.;a) CBA;b) BCA;c) ACB;d) CAB;a) CBA
7;3;A. Retragerea aureliana. B. Incepe a doua etapa a romanizarii. C. Razboaiele "dacice" initiate de Domitian.;a) BAC;b) CBA;c) CAB;d) BCA;d) BCA
